id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
CEA-10994,1480 | BHR | SLA | 777 Marcel-Laurin : St-Laurent - Mairie,"777 boulevard Marcel-Laurin, Montréal, QC",H4M 2M7,Level2,45.5079339311309,-73.6826156269836,"2,50 $ (CAD) par session","777 Boulevard Marcel-Laurin, Saint-Laurent, QC H4M 2M7, Canada",45.5072577,-73.6826929,Saint-Laurent,QC
CEC-00158,BRCC - Aire de service du Point-du-Jour,"250 autoroute Félix-Leclerc, Lavaltrie, QC",J0K 2Z0,FastDC,45.889457,-73.35058,"10,00 $ (CAD) de l'heure","250 Autoroute 40, Lavaltrie, QC J5T 3K4, Canada",45.891226,-73.34927,Lavaltrie,QC
CEA-241,CSRS - École St-Antoine,"16 Rue Church, Sherbrooke, QC",J1M 1S9,Level2,45.367676,-71.85889,"1,00 $ (CAD) de l'heure","16 Rue Church, Sherbrooke, QC J1M 1S9, Canada",45.367891,-71.858421,Sherbrooke,QC
CEA-10658,310 | BSR | RPP | 7085 St-Laurent,"7085A St-Laurent, Montréal, QC",H2S 3E3,Level2,45.533914,-73.616473,"1,00 $ (CAD) de l'heure","7085 Boul St-Laurent, Montréal, QC H2S 3E3, Canada",45.534041,-73.6165121,Montréal,QC
CEA-10537,819 | BSR | SO | 4039 Notre-Dame,"4039 Rue Notre-Dame Ouest , Montréal, QC",H4C 2S1,Level2,45.477515,-73.584979,"1,00 $ (CAD) de l'heure","4039 Rue Notre-Dame Ouest, Montréal, QC H4C 1R3, Canada",45.4774804,-73.5849392,Montréal,QC
CEC-00089,BRCC - Ange-Gardien - Thai Express,"99 route 235, Ange-Gardien, QC",J0E 1E0,FastDC,45.365727,-72.933661,"10,00 $ (CAD) de l'heure","99 QC-235, Ange-Gardien, QC J0E 1E0, Canada",45.3657102,-72.9331039,Ange-Gardien,QC
CEA-10521,520 | BSR | PMR | 4604 Parc,"4604A ave du Parc , Montréal, QC",H2V 4E5,Level2,45.517256,-73.591151,"1,00 $ (CAD) de l'heure","4604 Av du Parc, Montréal, QC H2V 4E5, Canada",45.5172996,-73.5913646,Montréal,QC
CEA-013,Ville de Rivière-du-Loup - Hôtel de Ville,"65 rue de l'Hôtel-de-Ville, Rivière-du-Loup, QC",G5R 3Y7,Level2,47.8360915876199,-69.5364910846558,"1,00 $ (CAD) de l'heure","65 Rue de l'Hôtel de Ville, Rivière-du-Loup, QC G5R 1L4, Canada",47.8360068,-69.5367364,Rivière-du-Loup,QC
CEC-00151,BRCC - Saint-Félicien – Caisse Desjardins,"1297 boul. du Sacré Cœur, Saint-Félicien, QC",G8K 2P8,FastDC,48.655278,-72.4495,"10,00 $ (CAD) de l'heure","1297 Boulevard du Sacré Coeur, Saint-Félicien, QC G8K 2R2, Canada",48.6553938,-72.448903,Saint-Félicien,QC
CEA-10054,MTQ - Aire de service de Melbourne,"1035 Route 243, Melbourne, QC",J0B 2B0,Level2,45.63602,-72.144073,"1,00 $ (CAD) de l'heure","1035 QC-243, Richmond, QC J0B, Canada",45.6359647,-72.1440022,Richmond,QC
CEA-11018,631 | BSR | VM | 1717 René-Levesque Est,"1717 Boulevard René-Lévesque E, Montréal, QC",H2L 2R8,Level2,45.521602,-73.55053,"1,00 $ (CAD) de l'heure","1717 Boulevard René-Lévesque E, Montréal, QC H2L 2R8, Canada",45.521378,-73.5503778,Montréal,QC
CEA-11201,528 | BSR | PMR | 640 Prince-Arthur O,"640 Rue Prince Arthur O, Montréal, QC",H2X 1T9,Level2,45.507682,-73.578318,"1,00 $ (CAD) de l'heure","640 Rue Prince Arthur O, Montréal, QC H2X 1T9, Canada",45.5078384,-73.5782465,Montréal,QC
CEC-00186,BRCC - Mascouche - Caisse Desjardins Le Manoir,"820 Montée Masson, Mascouche, QC",J7K 3B6,FastDC,45.74225,-73.610472,"10,00 $ (CAD) de l'heure","820 Montée Masson, Mascouche, QC J7K 3B6, Canada",45.7416816,-73.6103411,Mascouche,QC
CEA-389,Palais des Congrès de Montréal,"159 St-Antoine O, Montréal, QC",H2Z 1H2,Level2,45.505426,-73.561206,"2,50 $ (CAD) par session","159 Rue Saint-Antoine O, Montréal, QC H2Z 1H2, Canada",45.5050553,-73.5590771,Montréal,QC
CEA-10584,518 | BSR | PMR | 5185 Parc,"5185A Parc, Montréal, QC",H2V 2G3,Level2,45.52069,-73.597331,"1,00 $ (CAD) de l'heure","5185 Av du Parc, Montréal, QC H2V 4G4, Canada",45.520592,-73.5972887,Montréal,QC
CEA-259,Relais des Navigateurs (Esso),"1070 route Marie-Victorin, Deschaillons-sur-Saint-Laurent, QC",G0S 1G0,Level2,46.5557663325174,-72.1174786385617,"2,50 $ (CAD) par session","1070 Rte Marie-Victorin, Deschaillons-sur-Saint-Laurent, QC G0S 1G0, Canada",46.5559801,-72.1177083,Deschaillons-sur-Saint-Laurent,QC
CEC-90008,DCFC - St-Hubert - Cornwall,"705 Brookdale Avenue, Cornwall, ON",K6J 5C6,FastDC,45.022218,-74.746758,"17,00 $ (CAD) de l'heure","705 Brookdale Ave, Cornwall, ON K6J 5C6, Canada",45.0223437,-74.7462447,Cornwall,ON
CEA-10410,St-Bruno - Centre Marcel-Dulude,"530 boul. Clairevue O., Saint-Bruno-de-Montarville, QC",J3V 6E1,Level2,45.520357,-73.36036,"1,00 $ (CAD) de l'heure","530 Boulevard Clairevue O, Saint-Bruno-de-Montarville, QC J3V 6E1, Canada",45.5206408,-73.360398,Saint-Bruno-de-Montarville,QC
CEC-00189,BRCC - Rawdon Shell,"3515 Rue Queen, Rawdon, QC",J0K 1S0,FastDC,46.039266,-73.702637,"10,00 $ (CAD) de l'heure","3515 Rue Queen, Rawdon, QC J0K 1S0, Canada",46.0390702,-73.7027799,Rawdon,QC
CEA-11237,1601 | BSR | LAS | 6971 Louis-Hébert,"6971 Rue Louis Hébert, LaSalle, QC",H8N 3E9,Level2,45.44434,-73.609554,"1,00 $ (CAD) de l'heure","6971 Rue Louis Hébert, LaSalle, QC H8N 3E9, Canada",45.4444731,-73.6098499,LaSalle,QC
CEA-10750,102 | BSR | AC | 1100 Fleury,"1100 rue Fleury, Montréal, QC",H2C 1P9,Level2,45.558804,-73.658655,"1,00 $ (CAD) de l'heure","1100 Rue Fleury E, Montréal, QC H2C 1P9, Canada",45.558618,-73.658333,Montréal,QC
CEA-085,Ville de Blainville - Hôtel de Ville,"1009 rue de la Mairie, Blainville, QC",J7C 3C7,Level2,45.679232,-73.874683,"2,50 $ (CAD) par session","1009 Rue de la Mairie, Blainville, QC J7C 3C7, Canada",45.6814019,-73.8768093,Blainville,QC
CEC-00042,BRCC - La Belle Québécoise - Daveluyville,"1100 rue Principale, Daveluyville, QC",G0Z 1C0,FastDC,46.171793,-72.137503,"10,00 $ (CAD) de l'heure","1100 Route Principale, Daveluyville, QC G0Z 1C0, Canada",46.1722157,-72.1373034,Daveluyville,QC
CEB-10018,ARTM - Terminus Radisson,"7250 rue Sherbrooke Est, Montréal, QC",H1N 1E7,Level2,45.5899502624981,-73.5367756187916,"2,50 $ (CAD) par session","7250 Rue Sherbrooke E, Montréal, QC H1N 1E7, Canada",45.5896455,-73.5388848,Montréal,QC
CEA-11177 ,Marché Val-Morin ,"6100, Morin , Val-Morin, QC",J0T 2R0,Level2,46.0068151,-74.1887027,"1,00 $ (CAD) de l'heure","6100 Rue Morin, Val-Morin, QC J0T 2R0, Canada",46.0066922,-74.1875923,Val-Morin,QC
CEA-243,Bentall Kennedy - Tour KPMG,"600 Boulevard de Maisonneuve Ouest, Montréal, QC",H3A 0A3,Level2,45.504524,-73.5705,"2,50 $ (CAD) par session","600 Boulevard de Maisonneuve O, Montréal, QC H3A 3J2, Canada",45.5041009,-73.5710036,Montréal,QC
CEA-11292,1716 | BSR | VER | 4014 Wellington,"4014 Wellington St, Verdun, QC",H4G 1V3,Level2,45.463731,-73.566852,"1,00 $ (CAD) de l'heure","4014 Rue Wellington, Verdun, QC H4G 1V3, Canada",45.4635307,-73.5668092,Verdun,QC
CEA-10032,St-Hubert - Boisbriand,"2262 boul. du Faubourg, Boisbriand, QC",J7H 1S3,Level2,45.623506,-73.84773,"1,00 $ (CAD) de l'heure","2262 Boul du Faubourg, Boisbriand, QC J7H 1S3, Canada",45.6233081,-73.8476846,Boisbriand,QC
CEA-10651,321 | BSR | RPP | 6919 19e ave,"6919 19e ave, Montréal, QC",H1X 2T5,Level2,45.562636,-73.588902,"1,00 $ (CAD) de l'heure","6919 19e Avenue, Montréal, QC H2A 2L2, Canada",45.5628143,-73.589214,Montréal,QC
CEA-076,1580 | BHR | LAC | 3045 St-Joseph : École de Voile,"3045 boul. St-Joseph, Lachine, QC",H8S 4B7,Level2,45.43334450454,-73.691025365572,"2,50 $ (CAD) par session","3045 Boulevard Saint-Joseph, Lachine, QC H8S 2P4, Canada",45.4334239,-73.6911952,Lachine,QC
CEA-10862,311 | BSR | RPP | 19 St-Zotique O,"19 St-Zotique O, Montréal, QC",H2S 1N9,Level2,45.531561,-73.61254,"1,00 $ (CAD) de l'heure","19 Rue Saint Zotique O, Montréal, QC H2S 1N9, Canada",45.5316683,-73.6127208,Montréal,QC
CEA-300,St-Hubert - Bromont,"8, boulevard de Bromont, suite 100, Bromont, QC", QC,Level2,45.333962,-72.647894,"1,00 $ (CAD) de l'heure","8 Boulevard de Bromont #100, Bromont, QC J2L 2K1, Canada",45.334947,-72.6483301,Bromont,QC
CEA-10081,Lévis - Complexe Pôle-Sud,"1190 rue de Courchevel, Lévis, QC",G6W 0M5,Level2,46.731446,-71.26335,"2,50 $ (CAD) par session","1190 Rue de Courchevel, Lévis, QC G6W 8H1, Canada",46.7319149,-71.2624373,Lévis,QC
CEA-11374,Municipalité de Saint-Fulgence,"253 Rue du Saguenay, St-Fulgence, QC",G0V 1S0,Level2,48.449521,-70.902314,"1,00 $ (CAD) de l'heure","253 Rue du Saguenay, Saint-Fulgence, QC G0V 1S0, Canada",48.450169,-70.9025661,Saint-Fulgence,QC
CEA-320,DeSerres - Québec,"1505 Boul. Lebourgneuf, Québec, QC",G2K 2G3,Level2,46.833596,-71.300901,"1,00 $ (CAD) de l'heure","1505 Boulevard Lebourgneuf, Québec, QC G2K 2G3, Canada",46.83338,-71.301034,Québec,QC
CEA-10427,Saint-Lambert - rue Elm - Stationnement public,"Rue Elm, Saint-Lambert, QC",J4P 3S9,Level2,45.501099,-73.51154,"1,00 $ (CAD) de l'heure","Rue Elm, Saint-Lambert, QC J4P, Canada",45.4992788,-73.510789,Saint-Lambert,QC
CEC-00126,BRCC - Sainte-Émelie de l’Énergie,"480 rue Desrosiers, Sainte-Émélie-de-l'Énergie, QC",J0K 2K0,FastDC,46.323417,-73.642056,"10,00 $ (CAD) de l'heure","480 Rue Desrosiers, Sainte-Émélie-de-l'Énergie, QC J0K 2K0, Canada",46.3230854,-73.641116,Sainte-Émélie-de-l'Énergie,QC
CEA-10046,St-Hubert - Jonquière,"3657 boul. Harvey, Jonquiere, QC",G7X 3A9,Level2,48.411383,-71.23709,"1,00 $ (CAD) de l'heure","3657 Boulevard Harvey, Jonquière, QC G7X 3A9, Canada",48.4115215,-71.2369696,Jonquière,QC
CEC-90012,DCFC - Hawkesbury,"480 Main St E, Hawkesbury, ON",K6A 1A9,FastDC,45.610082,-74.603541,"17,00 $ (CAD) de l'heure","480 Main St E, Hawkesbury, ON K6A 1A9, Canada",45.6102171,-74.6038904,Hawkesbury,ON
CEA-10116,Contrecoeur - Hôtel de Ville,"5000 rue Marie-Victorin, Contrecoeur, QC",J0L 1C0,Level2,45.857484,-73.239587,"2,50 $ (CAD) par session","5000 Rte Marie-Victorin, Contrecoeur, QC J0L 1C0, Canada",45.8573723,-73.2391441,Contrecoeur,QC
CEB-10085,FCR - Carrefour St-Hubert,"5984 boul. Cousineau, St-Hubert, QC",J3Y 7R9,Level2,45.496417,-73.408265,"1,00 $ (CAD) de l'heure","5984 Boulevard Cousineau, Saint-Hubert, QC J3Y, Canada",45.4950756,-73.4088616,Saint-Hubert,QC
CEB-10153,FCR - Carrefour St-David Est,"2040 Blanche-Lamontagne, Beauport, QC",G1C 0H8,Level2,46.865435,-71.21259,"1,00 $ (CAD) de l'heure","2040 Rue Blanche-Lamontagne, Québec, QC G1C, Canada",46.8650143,-71.2127846,Québec,QC
CEA-10828,809 | BSR | SO | 5505A Angers,"5505A rue Angers, Montréal, QC",H4E 1G5,Level2,45.462917,-73.584786,"1,00 $ (CAD) de l'heure","5505 Rue Angers, Montréal, QC H4E 1G5, Canada",45.4633418,-73.5848262,Montréal,QC
CEA-10594,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
CEA-10749,225 | BSR | VSMPE | 7352 Drolet,"7352A Drolet, Montréal, QC",H2R 2C4,Level2,45.538645,-73.618645,"1,00 $ (CAD) de l'heure","7352 Rue Drolet, Montréal, QC H2R 2C4, Canada",45.538464,-73.618425,Montréal,QC
CEA-10796,Sur Rue - Longueuil - 1985 Gaetan-Boucher,"1985 boul. Gaetan-Boucher, Longueuil, QC",J3Y 3R5,Level2,45.498734,-73.40605,"1,00 $ (CAD) de l'heure","1985 Boulevard Gaétan-Boucher, Saint-Hubert, QC J3Y 3R5, Canada",45.4982301,-73.4064177,Saint-Hubert,QC
CEA-293,Rouyn-Noranda - Caisse Desjardins,"130 rue Perreault Est, Rouyn-Noranda, QC",J9X 3C4,Level2,48.237749,-79.01687,"2,50 $ (CAD) par session","130 Rue Perreault E, Rouyn-Noranda, QC J9X 3C4, Canada",48.2380391,-79.0161832,Rouyn-Noranda,QC
CEA-10259,CÉGEP de Matane,"616 Avenue St Rédempteur, Matane, QC",G4W 1L1,Level2,48.8414,-67.497521,"1,00 $ (CAD) de l'heure","616 Avenue St Rédempteur, Matane, QC G4W 1L1, Canada",48.8402795,-67.4975244,Matane,QC
CEA-10996 ,1497 | BHR | SLA | 710 rue St-Germain,"710 rue St-Germain, Montréal, QC",H4L 3R6,Level2,45.511443,-73.676426,"2,50 $ (CAD) par session","710 Rue Saint-Germain, Saint-Laurent, QC H4L 3R6, Canada",45.5114712,-73.6760299,Saint-Laurent,QC
CEA-437,Laval - Hôtel de Ville,"1 place du Souvenir, Laval, QC",H7V 3Z4,Level2,45.551533,-73.7452,"1,00 $ (CAD) de l'heure","1 Place du Souvenir, Laval, QC H7V 1W7, Canada",45.5514654,-73.7446036,Laval,QC
CEC-00070,BRCC - Ange-Gardien - Thai Express,"99 route 235, Ange-Gardien, QC",J0E 1E0,FastDC,45.365727,-72.933661,"10,00 $ (CAD) de l'heure","99 QC-235, Ange-Gardien, QC J0E 1E0, Canada",45.3657102,-72.9331039,Ange-Gardien,QC
CEA-10112,1880 | BHR | PIRO | 13665 de Pierrefonds : Mairie de Pierrefonds-Rox,"13665 Boul. de Pierrefonds, Montréal, QC",H9A 2Z4,Level2,45.49547,-73.848823,"2,50 $ (CAD) par session","13665 Boul de Pierrefonds, Pierrefonds, QC H9A 2Z4, Canada",45.4952449,-73.8480348,Pierrefonds,QC
CEA-10336,506 | BSR | PMR | 5004 St-Laurent : Parc Lahaie,"5004 Boul St-Laurent, Montréal, QC",H2T 1R7,Level2,45.522579,-73.591611,"1,00 $ (CAD) de l'heure","5004 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.5224512,-73.5918373,Montréal,QC
CEA-10717,Municipalité de Notre-Dame-des-Bois - Stat. guiche,"25 rue principal ouest, Notre-Dame-des-Bois, QC",G0Y 1R0,Level2,45.394489,-71.07432,"1,00 $ (CAD) de l'heure","25 Rue Principale O, Notre-Dame-des-Bois, QC J0B 2E0, Canada",45.394422,-71.0734038,Notre-Dame-des-Bois,QC
CEA-11198 ,327 | BSR | RPP | 4485 D'orléans,"4485 D'orléans, Montréal, QC",H1X 2K2,Level2,45.554109,-73.559811,"1,00 $ (CAD) de l'heure","4485 Avenue d'Orléans, Montréal, QC H1X 2K1, Canada",45.5541461,-73.5596913,Montréal,QC
CEA-10565,Sur rue - St-Basile-le-Grand - 57 Mtée Robert,"57 Montée Robert, St-Basile-le-Grand, QC",J3N 1L7,Level2,45.525768,-73.28557,"1,00 $ (CAD) de l'heure","57 Montée Robert, Saint-Basile-le-Grand, QC J3N 1L9, Canada",45.5256526,-73.2859004,Saint-Basile-le-Grand,QC
CEB-10081,CDPQ - Stationnement Deux-Montagnes,"400 boul. des Deux-Montagnes, Deux-Montagnes, QC",J7R 7C2,Level2,45.5448760986328,-73.9116973876953,"2,50 $ (CAD) par session","400 Boulevard de Deux-Montagnes, Deux-Montagnes, QC J7P 0B4, Canada",45.5453604,-73.9123761,Deux-Montagnes,QC
CEA-240,DeSerres - St-Hubert,"4055 boulevard Taschereau, St-Hubert, QC",J4T 2G8,Level2,45.4861630678737,-73.4662960330658,"1,00 $ (CAD) de l'heure","4055 Boulevard Taschereau, Saint-Hubert, QC J4T 2G6, Canada",45.4858657,-73.4663319,Saint-Hubert,QC
CEA-11214,1801 | BSR | PIRO | 10 du Centre Commercial,"10 Centre commercial, Montréal, QC",H8Y 2N9,Level2,45.509605,-73.806766,"2,50 $ (CAD) par session","10 Rue du Centre Commercial, Roxboro, QC H8Y, Canada",45.5097956,-73.8071946,Roxboro,QC
CEA-10481,Sur Rue - Musée du Granit,"14 boul. Notre-Dame O, Stanstead, QC",J0B 3E2,Level2,45.007796,-72.09709,"1,00 $ (CAD) de l'heure","14 Boulevard Notre-Dame O, Stanstead, QC J0B 3E2, Canada",45.0080431,-72.0973045,Stanstead,QC
CEA-056,Ville de Trois-Pistoles - Aréna,"104 rue Roy, Trois-Pistoles, QC",G0L 4K0,Level2,48.1217090592533,-69.1760116657629,"2,50 $ (CAD) par session","104 Rue Roy, Trois-Pistoles, QC G0L 4K0, Canada",48.1217326,-69.1756234,Trois-Pistoles,QC
CEB-10193,Aéroport de Montréal - HotelParc SS2 (Marriott),"800 Place Leigh-Capreol, Dorval, QC",H4Y 0A4,Level2,45.4559313844316,-73.7523472309113,"2,50 $ (CAD) par session","800 Pl Leigh-Capreol, Dorval, QC H4Y 1G8, Canada",45.4560358,-73.7525983,Dorval,QC
CEA-477,FCR - Carré Lucerne,"2386 chemin Lucerne, Mont-Royal, QC",H3R 2J8,Level2,45.506193,-73.66205,"1,00 $ (CAD) de l'heure","2386 Chemin Lucerne, Mont-Royal, QC H3R 2J8, Canada",45.5066868,-73.662051,Mont-Royal,QC
CEA-10328,505 | BSR | PMR | 4231 St Laurent,"4321 boul. St-Laurent, Montréal, QC",H2W 1Z4,Level2,45.518205,-73.581949,"1,00 $ (CAD) de l'heure","4321 Boul St-Laurent, Montréal, QC H2W 1Z3, Canada",45.5190351,-73.5838925,Montréal,QC
CEA-349,Princeville - Édifice Jean-Louis St-Hilaire,"25 rue St-Jacques Est, Princeville, QC",G6L 5C3,Level2,46.173094,-71.874854,"1,00 $ (CAD) de l'heure","25 Rue Saint Jacques E, Princeville, QC G6L 5C3, Canada",46.172724,-71.874849,Princeville,QC
CEA-10095,Pointe-Claire - Centre Aquatique/Aréna Bob Birnie,"58 Av. Maywood, Pointe-Claire, QC",H9R 0A7,Level2,45.4498,-73.813858,"1,00 $ (CAD) de l'heure","58 Avenue Maywood, Pointe-Claire, QC H9R 0A7, Canada",45.4491581,-73.8141583,Pointe-Claire,QC
CEB-10189,Aéroport de Montréal - HotelParc SS2 (Marriott),"800 Place Leigh-Capreol, Dorval, QC",H4Y 0A4,Level2,45.4559313844316,-73.7523472309113,"2,50 $ (CAD) par session","800 Pl Leigh-Capreol, Dorval, QC H4Y 1G8, Canada",45.4560358,-73.7525983,Dorval,QC
CEA-10891,Laval - Centre d'exploration du Parc de la Rivière-des-Mille-Îles,"345 Boulevard Ste-Rose, Laval, QC",H7L 1M9,Level2,45.608343,-73.795985,"1,00 $ (CAD) de l'heure","345 Boulevard Sainte-Rose, Laval, QC H7L 1M9, Canada",45.6079849,-73.7963937,Laval,QC
CEA-10856,209 | BSR | VSMPE | 8074 St-Hubert,"8074 St-Hubert, Montréal, QC",H2R 2P3,Level2,45.546225,-73.626042,"1,00 $ (CAD) de l'heure","8074 Rue St-Hubert, Montréal, QC H2R 2P3, Canada",45.5461578,-73.6260167,Montréal,QC
CEB-10098,METRO - Mascouche,"875 Montée Masson, Mascouche, QC",J7K 3T3,Level2,45.742998281583,-73.6078235094642,"1,00 $ (CAD) de l'heure","875 Montée Masson, Mascouche, QC J7K 3T3, Canada",45.7434823,-73.6078601,Mascouche,QC
CEA-037,SÉPAQ - Parc national du Lac-Témiscouata,"400 chemin de la vieille route, Squatec, QC",G0L 4H0,Level2,47.697097,-68.843822,"2,50 $ (CAD) par session","400 Chemin de la vieille, Squatec, QC G0L 4H0, Canada",47.7901435,-68.7565093,Squatec,QC
CEC-00065,BRCC - Les Promenades Gatineau,"1100 boulevard Maloney Ouest, Gatineau, QC",J8T 6G3,FastDC,45.475865,-75.693477,"10,00 $ (CAD) de l'heure","1100 Boulevard Maloney O, Gatineau, QC J8T 6G3, Canada",45.4756531,-75.6972849,Gatineau,QC
CEB-10043,Ville de Sherbrooke - Marché de la Gare,"720 place de la Gare, Sherbrooke, QC",J1H 0E9,Level2,45.3974990844727,-71.8960876464844,"1,00 $ (CAD) de l'heure","720 Place de la Gare, Sherbrooke, QC J1H 0E9, Canada",45.39719,-71.8976668,Sherbrooke,QC
CEA-10398,Ville de St-Jérôme - Stationnement de la Gare (P9),"280 Rue Latour, Saint-Jérôme, QC",J7Z 2G7,Level2,45.776087,-73.999825,"1,00 $ (CAD) de l'heure","280 Rue Latour, Saint-Jérôme, QC J7Z 5H6, Canada",45.7737749,-73.9997851,Saint-Jérôme,QC
CEC-00105,BRCC - Ville de Mont-Tremblant – Tourisme Mont-Tremblant,"5080 Montée Ryan, Mont-Tremblant, QC",J8E 2W5,FastDC,46.174908,-74.60324,"10,00 $ (CAD) de l'heure","5080 Montée Ryan, Mont-Tremblant, QC J8E 2W5, Canada",46.1752289,-74.6034956,Mont-Tremblant,QC
CEA-00471,CSRS - École la Maisonnée,"1500 boul. Mi-Vallon, Sherbrooke, QC",J1N 3Y5,Level2,45.382978,-71.98476,"1,00 $ (CAD) de l'heure","1500 Boulevard du Mi-Vallon, Sherbrooke, QC J1N 3Y5, Canada",45.382836,-71.98554,Sherbrooke,QC
CEA-10041,Québec - Amphithéâtre,"250-B boulevard Wilfrid-Hamel, Québec, QC",G1L 5A7,Level2,46.8277648047916,-71.25003562006,"2,50 $ (CAD) par session","250 Boulevard Wilfrid-Hamel, Québec, QC G1L 5A7, Canada",46.8308294,-71.2463707,Québec,QC
CEA-90009,Curbside - Ottawa - Fallowfield Park and Ride,"3355 Fallowfield Rd, Ottawa, ON",K2J 5K9,Level2,45.29924,-75.73657,"4,00 $ (CAD) par session","3355 Fallowfield Rd, Nepean, ON K2J, Canada",45.2992492,-75.7365758,Nepean,ON
CEA-043,Hydro-Québec - St-Bruno,"650 boulevard Clairevue, St-Bruno, QC",J3V 6B4,Level2,45.5198421786923,-73.3660181775627,"2,50 $ (CAD) par session","650 Boulevard Clairevue O, Saint-Bruno-de-Montarville, QC J3V 6B4, Canada",45.5202307,-73.365832,Saint-Bruno-de-Montarville,QC
CEA-10904,323 | BSR | RPP | 1348 Jean-Talon,"1348 Jean-Talon, Montréal, QC",H2E 1S1,Level2,45.54519,-73.60918,"1,00 $ (CAD) de l'heure","1348 Rue Jean-Talon Est, Montréal, QC H2E 1S1, Canada",45.5451797,-73.6093862,Montréal,QC
CEA-11112,Desjardins - CEF Boischatel,"5115 Avenue Royale, Boischatel, QC",G0A 1H0,Level2,46.89392,-71.14423,"1,00 $ (CAD) de l'heure","5115 Ave Royale, Boischatel, QC G0A 1H0, Canada",46.8940681,-71.1441086,Boischatel,QC
CEB-10060,METRO - Laval,"1100 boul. de l'Avenir, Laval, QC",H7N 6L2,Level2,45.562395,-73.724306,"1,00 $ (CAD) de l'heure","1100 Boulevard de l'Avenir, Laval, QC H7N 6L2, Canada",45.562201,-73.723959,Laval,QC
CEA-10631,CÉGEP de Granby,"235 Rue Saint-Jacques, Granby, QC",J2G 3N1,Level2,45.399479,-72.729227,"1,00 $ (CAD) de l'heure","235 Rue Saint-Jacques, Granby, QC J2G 3N1, Canada",45.3985426,-72.7296493,Granby,QC
CEA-347,Noyan - Stat. du Parc MacCallum,"1274 chemin de la Petite-France, Noyan, QC",J0J 1B0,Level2,45.064303,-73.29843,"2,50 $ (CAD) par session","1274 Chemin de la Petite France, Saint-Georges-de-Clarenceville, QC J0J 1B0, Canada",45.0649599,-73.2986516,Saint-Georges-de-Clarenceville,QC
CEA-009,Municipalité de Ste-Sophie,"2199 boul. Ste-Sophie, Ste-Sophie, QC",J5J 2P6,Level2,45.8191941821275,-73.8973713726693,"1,00 $ (CAD) de l'heure","2199 Boulevard Ste Sophie, Sainte-Sophie, QC J5J 2P5, Canada",45.8195273,-73.8980129,Sainte-Sophie,QC
CEA-036,Société des casinos - Casino du Lac-Leamy,"1 boulevard du Casino, Gatineau, QC",J8Y 6W3,Level2,45.447472,-75.725022,"2,50 $ (CAD) par session","1 Boulevard du Casino, Gatineau, QC J8Y 6X4, Canada",45.4473572,-75.7262734,Gatineau,QC
CEA-449,Villeroy - Salle Firmin-Roy,"385 rue Principal, Villeroy, QC",G0S 3K0,Level2,46.387444,-71.87411,"1,00 $ (CAD) de l'heure","385 Rue Principale, Villeroy, QC G0S 3K0, Canada",46.3875265,-71.8744205,Villeroy,QC
CEA-10110,St-Hubert Express - Verdun,"4120 boul. Lasalle, Verdun, QC",H4G 2A5,Level2,45.4623166279983,-73.5629030613422,"1,00 $ (CAD) de l'heure","4120 Boulevard LaSalle, Verdun, QC H4G 2A5, Canada",45.462341,-73.563061,Verdun,QC
CEA-11194,425 | BSR | MHM | 369 Contrecoeur ,"369 Rue de Contrecoeur, Montréal, QC",H1L 3Y4,Level2,45.609253,-73.510823,"1,00 $ (CAD) de l'heure","369 Rue de Contrecoeur, Montréal, QC H1L 3Y4, Canada",45.6092666,-73.5108178,Montréal,QC
CEA-10157,613 | BSR | VM | 1409 Mackay,"1428 rue Mackay, Montréal, QC",H3G 2H9,Level2,45.495977,-73.57747,"1,00 $ (CAD) de l'heure","1428 Rue Mackay, Montréal, QC H3G 2H9, Canada",45.4959179,-73.5777053,Montréal,QC
CEA-10239,MRC Témiscamingue - Ville de Temiscaminge,"190 rue Ketchen, Temiscaming, QC",J0Z 3R0,Level2,46.721271,-79.094784,"2,50 $ (CAD) par session","190 Rue Ketchen, Témiscaming, QC J0Z 3R0, Canada",46.7214402,-79.0946299,Témiscaming,QC
CEA-10823,819 | BSR | SO | 4039 Notre-Dame,"4039 Rue Notre-Dame Ouest , Montréal, QC",H4C 2S1,Level2,45.477515,-73.584979,"1,00 $ (CAD) de l'heure","4039 Rue Notre-Dame Ouest, Montréal, QC H4C 1R3, Canada",45.4774804,-73.5849392,Montréal,QC
CEC-90002,DCFC - Ottawa - Terry Fox Park’N Ride,"195 Roland Michener Dr, Kanata, ON",K2T 1G7,FastDC,45.308005,-75.909408,"17,00 $ (CAD) de l'heure","195 Roland Michener Dr, Kanata, ON K2T 1G7, Canada",45.308442,-75.90965,Kanata,ON
CEA-10498 ,CÉGEP de Granby,"235 Rue Saint-Jacques, Granby, QC",J2G 3N1,Level2,45.399479,-72.729227,"1,00 $ (CAD) de l'heure","235 Rue Saint-Jacques, Granby, QC J2G 3N1, Canada",45.3985426,-72.7296493,Granby,QC
